ticker,metric,period_end,period_type,value,unit,fy,fp,form,source,retrieved
RNR,eps,2018-09-30,Q,0.82,USD/shares,2019,FY,10-K,SEC EDGAR,2026-06-15
RNR,eps,2018-12-31,A,4.91,USD/shares,2020,FY,10-K,SEC EDGAR,2026-06-15
RNR,eps,2018-12-31,Q,-2.1,USD/shares,2019,FY,10-K,SEC EDGAR,2026-06-15
RNR,eps,2019-03-31,Q,6.43,USD/shares,2020,FY,10-K,SEC EDGAR,2026-06-15
RNR,eps,2019-06-30,Q,8.35,USD/shares,2020,FY,10-K,SEC EDGAR,2026-06-15
RNR,eps,2019-09-30,Q,0.83,USD/shares,2020,FY,10-K,SEC EDGAR,2026-06-15
RNR,eps,2019-12-31,A,16.29,USD/shares,2021,FY,10-K,SEC EDGAR,2026-06-15
RNR,eps,2019-12-31,Q,0.77,USD/shares,2020,FY,10-K,SEC EDGAR,2026-06-15
RNR,eps,2020-03-31,Q,-1.89,USD/shares,2021,Q1,10-Q,SEC EDGAR,2026-06-15
RNR,eps,2020-06-30,Q,12.63,USD/shares,2021,Q2,10-Q,SEC EDGAR,2026-06-15
RNR,eps,2020-09-30,Q,0.94,USD/shares,2021,Q3,10-Q,SEC EDGAR,2026-06-15
RNR,eps,2020-12-31,A,15.31,USD/shares,2022,FY,10-K,SEC EDGAR,2026-06-15
RNR,eps,2020-12-31,Q,3.74,USD/shares,2020,FY,10-K,SEC EDGAR,2026-06-15
RNR,eps,2021-03-31,Q,-5.87,USD/shares,2022,Q1,10-Q,SEC EDGAR,2026-06-15
RNR,eps,2021-06-30,Q,9.35,USD/shares,2022,Q2,10-Q,SEC EDGAR,2026-06-15
RNR,eps,2021-09-30,Q,-9.75,USD/shares,2022,Q3,10-Q,SEC EDGAR,2026-06-15
RNR,eps,2021-12-31,A,-1.57,USD/shares,2023,FY,10-K,SEC EDGAR,2026-06-15
RNR,eps,2022-03-31,Q,-9.1,USD/shares,2023,Q1,10-Q,SEC EDGAR,2026-06-15
RNR,eps,2022-06-30,Q,-7.53,USD/shares,2023,Q2,10-Q,SEC EDGAR,2026-06-15
RNR,eps,2022-09-30,Q,-19.27,USD/shares,2023,Q3,10-Q,SEC EDGAR,2026-06-15
RNR,eps,2022-12-31,A,-25.5,USD/shares,2024,FY,10-K,SEC EDGAR,2026-06-15
RNR,eps,2023-03-31,Q,12.91,USD/shares,2024,Q1,10-Q,SEC EDGAR,2026-06-15
RNR,eps,2023-06-30,Q,4.09,USD/shares,2024,Q2,10-Q,SEC EDGAR,2026-06-15
RNR,eps,2023-09-30,Q,3.8,USD/shares,2024,Q3,10-Q,SEC EDGAR,2026-06-15
RNR,eps,2023-12-31,A,52.27,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
RNR,eps,2024-03-31,Q,6.94,USD/shares,2025,Q1,10-Q,SEC EDGAR,2026-06-15
RNR,eps,2024-06-30,Q,9.41,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
RNR,eps,2024-09-30,Q,22.62,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
RNR,eps,2024-12-31,A,35.21,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
RNR,eps,2025-03-31,Q,3.27,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
RNR,eps,2025-06-30,Q,17.2,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
RNR,eps,2025-09-30,Q,19.4,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
RNR,eps,2025-12-31,A,56.03,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
RNR,eps,2026-03-31,Q,6.57,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2008-12-31,A,816581000,USD,2010,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2009-06-30,Q,508780000,USD,2010,Q2,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2009-09-30,Q,438587000,USD,2010,Q3,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2009-12-31,A,1270763000,USD,2011,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2010-03-31,Q,349152000,USD,2011,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2010-06-30,Q,306408000,USD,2011,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2010-09-30,Q,382019000,USD,2011,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2010-12-31,A,1224671000,USD,2012,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2010-12-31,Q,187092000,USD,2011,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2011-03-31,Q,387660000,USD,2012,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2011-06-30,Q,280922000,USD,2012,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2011-09-30,Q,217947000,USD,2012,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2011-12-31,A,1141292000,USD,2013,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2011-12-31,Q,208507000,USD,2012,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2012-03-31,Q,389619000,USD,2013,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2012-06-30,Q,303773000,USD,2013,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2012-09-30,Q,390500000,USD,2013,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2012-12-31,A,1424295000,USD,2014,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2012-12-31,Q,340403000,USD,2013,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2013-03-31,Q,333466000,USD,2014,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2013-06-30,Q,250235000,USD,2014,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2013-09-30,Q,391572000,USD,2014,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2013-12-31,A,1380482000,USD,2015,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2013-12-31,Q,405209000,USD,2014,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2014-03-31,Q,343609000,USD,2015,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2014-06-30,Q,331174000,USD,2015,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2014-09-30,Q,266496000,USD,2015,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2014-12-31,A,1260077000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2014-12-31,Q,318798000,USD,2015,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2015-03-31,Q,381920000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2015-06-30,Q,397567000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2015-09-30,Q,358240000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2015-12-31,A,1515102000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2015-12-31,Q,377375000,USD,2016,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2016-03-31,Q,448120000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2016-06-30,Q,483284000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2016-09-30,Q,442466000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2016-12-31,A,1727837000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2016-12-31,Q,353967000,USD,2017,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2017-03-31,Q,472066000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2017-06-30,Q,505585000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2017-09-30,Q,634735000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2017-12-31,A,2103679000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2017-12-31,Q,491293000,USD,2018,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2018-03-31,Q,417986000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2018-06-30,Q,479204000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2018-09-30,Q,629754000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2018-12-31,A,2074941000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2018-12-31,Q,547997000,USD,2019,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2019-03-31,Q,807121000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2019-06-30,Q,1238380000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2019-09-30,Q,1051148000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2019-12-31,A,4201954000,USD,2021,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2019-12-31,Q,1105305000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2020-03-31,Q,896264000,USD,2021,Q1,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2020-06-30,Q,1548436000,USD,2021,Q2,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2020-09-30,Q,1332293000,USD,2021,Q3,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2020-12-31,A,5172316000,USD,2022,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2020-12-31,Q,1395323000,USD,2020,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2021-03-31,Q,861902000,USD,2022,Q1,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2021-06-30,Q,1477285000,USD,2022,Q2,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2021-09-30,Q,1544703000,USD,2022,Q3,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2021-12-31,A,5277709000,USD,2023,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2022-03-31,Q,876416000,USD,2023,Q1,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2022-06-30,Q,866972000,USD,2023,Q2,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2022-09-30,Q,1286504000,USD,2023,Q3,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2022-12-31,A,5060412000,USD,2024,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2023-03-31,Q,2205100000,USD,2024,Q1,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2023-06-30,Q,1853231000,USD,2024,Q2,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2023-09-30,Q,1835987000,USD,2024,Q3,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2023-12-31,A,9134608000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2024-03-31,Q,2599425000,USD,2025,Q1,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2024-06-30,Q,2828520000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2024-09-30,Q,3973775000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2024-12-31,A,11695148000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2025-03-31,Q,3470488000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2025-06-30,Q,3206599000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2025-09-30,Q,3198182000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
RNR,revenue,2025-12-31,A,12848074000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
RNR,revenue,2026-03-31,Q,2194916000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
RXRX,eps,2019-12-31,A,-2.87,USD/shares,2021,FY,10-K,SEC EDGAR,2026-06-15
RXRX,eps,2020-03-31,Q,-0.85,USD/shares,2021,Q1,10-Q,SEC EDGAR,2026-06-15
RXRX,eps,2020-06-30,Q,-0.88,USD/shares,2021,Q2,10-Q,SEC EDGAR,2026-06-15
RXRX,eps,2020-09-30,Q,-1.09,USD/shares,2021,Q3,10-Q,SEC EDGAR,2026-06-15
RXRX,eps,2020-12-31,A,-3.99,USD/shares,2022,FY,10-K,SEC EDGAR,2026-06-15
RXRX,eps,2021-03-31,Q,-1.33,USD/shares,2022,Q1,10-Q,SEC EDGAR,2026-06-15
RXRX,eps,2021-06-30,Q,-0.31,USD/shares,2021,Q2,10-Q,SEC EDGAR,2026-06-15
RXRX,eps,2021-09-30,Q,-0.28,USD/shares,2022,Q3,10-Q,SEC EDGAR,2026-06-15
RXRX,eps,2021-12-31,A,-1.49,USD/shares,2023,FY,10-K,SEC EDGAR,2026-06-15
RXRX,eps,2022-03-31,Q,-0.33,USD/shares,2023,Q1,10-Q,SEC EDGAR,2026-06-15
RXRX,eps,2022-06-30,Q,-0.38,USD/shares,2023,Q2,10-Q,SEC EDGAR,2026-06-15
RXRX,eps,2022-09-30,Q,-0.35,USD/shares,2023,Q3,10-Q,SEC EDGAR,2026-06-15
RXRX,eps,2022-12-31,A,-1.36,USD/shares,2024,FY,10-K,SEC EDGAR,2026-06-15
RXRX,eps,2023-03-31,Q,-0.34,USD/shares,2024,Q1,10-Q,SEC EDGAR,2026-06-15
RXRX,eps,2023-06-30,Q,-0.38,USD/shares,2024,Q2,10-Q,SEC EDGAR,2026-06-15
RXRX,eps,2023-09-30,Q,-0.43,USD/shares,2024,Q3,10-Q,SEC EDGAR,2026-06-15
RXRX,eps,2023-12-31,A,-1.58,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
RXRX,eps,2024-03-31,Q,-0.39,USD/shares,2025,Q1,10-Q,SEC EDGAR,2026-06-15
RXRX,eps,2024-06-30,Q,-0.4,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
RXRX,eps,2024-09-30,Q,-0.34,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
RXRX,eps,2024-12-31,A,-1.69,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
RXRX,eps,2025-03-31,Q,-0.5,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
RXRX,eps,2025-06-30,Q,-0.41,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
RXRX,eps,2025-09-30,Q,-0.36,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
RXRX,eps,2025-12-31,A,-1.44,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
RXRX,eps,2026-03-31,Q,-0.22,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
RXRX,revenue,2019-12-31,A,2319000,USD,2021,FY,10-K,SEC EDGAR,2026-06-15
RXRX,revenue,2020-03-31,Q,60000,USD,2021,Q1,10-Q,SEC EDGAR,2026-06-15
RXRX,revenue,2020-06-30,Q,186000,USD,2021,Q2,10-Q,SEC EDGAR,2026-06-15
RXRX,revenue,2020-09-30,Q,1025000,USD,2021,Q3,10-Q,SEC EDGAR,2026-06-15
RXRX,revenue,2020-12-31,A,3962000,USD,2022,FY,10-K,SEC EDGAR,2026-06-15
RXRX,revenue,2021-03-31,Q,2562000,USD,2022,Q1,10-Q,SEC EDGAR,2026-06-15
RXRX,revenue,2021-06-30,Q,2549000,USD,2022,Q2,10-Q,SEC EDGAR,2026-06-15
RXRX,revenue,2021-09-30,Q,2534000,USD,2022,Q3,10-Q,SEC EDGAR,2026-06-15
RXRX,revenue,2021-12-31,A,10178000,USD,2023,FY,10-K,SEC EDGAR,2026-06-15
RXRX,revenue,2022-03-31,Q,5333000,USD,2023,Q1,10-Q,SEC EDGAR,2026-06-15
RXRX,revenue,2022-06-30,Q,7674000,USD,2023,Q2,10-Q,SEC EDGAR,2026-06-15
RXRX,revenue,2022-09-30,Q,13160000,USD,2023,Q3,10-Q,SEC EDGAR,2026-06-15
RXRX,revenue,2022-12-31,A,39843000,USD,2024,FY,10-K,SEC EDGAR,2026-06-15
RXRX,revenue,2023-03-31,Q,12134000,USD,2024,Q1,10-Q,SEC EDGAR,2026-06-15
RXRX,revenue,2023-06-30,Q,11017000,USD,2024,Q2,10-Q,SEC EDGAR,2026-06-15
RXRX,revenue,2023-09-30,Q,10533000,USD,2024,Q3,10-Q,SEC EDGAR,2026-06-15
RXRX,revenue,2023-12-31,A,44575000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
RXRX,revenue,2024-03-31,Q,13794000,USD,2025,Q1,10-Q,SEC EDGAR,2026-06-15
RXRX,revenue,2024-06-30,Q,14417000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
RXRX,revenue,2024-09-30,Q,26082000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
RXRX,revenue,2024-12-31,A,58839000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
RXRX,revenue,2025-03-31,Q,14745000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
RXRX,revenue,2025-06-30,Q,19223000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
RXRX,revenue,2025-09-30,Q,5175000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
RXRX,revenue,2025-12-31,A,74681000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
RXRX,revenue,2026-03-31,Q,6472000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
SDGR,eps,2019-09-30,Q,-0.26,USD/shares,2020,Q3,10-Q,SEC EDGAR,2026-06-15
SDGR,eps,2020-09-30,Q,0.05,USD/shares,2021,Q3,10-Q,SEC EDGAR,2026-06-15
SDGR,eps,2020-12-31,A,-0.41,USD/shares,2022,FY,10-K,SEC EDGAR,2026-06-15
SDGR,eps,2021-06-30,Q,-0.49,USD/shares,2022,Q2,10-Q,SEC EDGAR,2026-06-15
SDGR,eps,2021-09-30,Q,-0.49,USD/shares,2022,Q3,10-Q,SEC EDGAR,2026-06-15
SDGR,eps,2021-12-31,A,-1.42,USD/shares,2023,FY,10-K,SEC EDGAR,2026-06-15
SDGR,eps,2022-03-31,Q,-0.48,USD/shares,2023,Q1,10-Q,SEC EDGAR,2026-06-15
SDGR,eps,2022-06-30,Q,-0.67,USD/shares,2023,Q2,10-Q,SEC EDGAR,2026-06-15
SDGR,eps,2022-09-30,Q,-0.56,USD/shares,2023,Q3,10-Q,SEC EDGAR,2026-06-15
SDGR,eps,2022-12-31,A,-2.1,USD/shares,2024,FY,10-K,SEC EDGAR,2026-06-15
SDGR,eps,2023-03-31,Q,1.75,USD/shares,2024,Q1,10-Q,SEC EDGAR,2026-06-15
SDGR,eps,2023-06-30,Q,0.06,USD/shares,2024,Q2,10-Q,SEC EDGAR,2026-06-15
SDGR,eps,2023-09-30,Q,-0.86,USD/shares,2024,Q3,10-Q,SEC EDGAR,2026-06-15
SDGR,eps,2023-12-31,A,0.54,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
SDGR,eps,2024-03-31,Q,-0.76,USD/shares,2025,Q1,10-Q,SEC EDGAR,2026-06-15
SDGR,eps,2024-06-30,Q,-0.74,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
SDGR,eps,2024-09-30,Q,-0.52,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
SDGR,eps,2024-12-31,A,-2.57,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
SDGR,eps,2025-03-31,Q,-0.82,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
SDGR,eps,2025-06-30,Q,-0.59,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
SDGR,eps,2025-09-30,Q,-0.45,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
SDGR,eps,2025-12-31,A,-1.41,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
SDGR,eps,2026-03-31,Q,-0.81,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2019-03-31,Q,20741000,USD,2020,Q1,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2019-06-30,Q,19010000,USD,2020,Q2,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2019-09-30,Q,19960000,USD,2020,Q3,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2019-12-31,A,85543000,USD,2021,FY,10-K,SEC EDGAR,2026-06-15
SDGR,revenue,2020-03-31,Q,26174000,USD,2021,Q1,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2020-06-30,Q,23092000,USD,2021,Q2,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2020-09-30,Q,25797000,USD,2021,Q3,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2020-12-31,A,108095000,USD,2021,FY,10-K,SEC EDGAR,2026-06-15
SDGR,revenue,2021-03-31,Q,32127000,USD,2022,Q1,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2021-06-30,Q,29784000,USD,2022,Q2,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2021-09-30,Q,29850000,USD,2022,Q3,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2021-12-31,A,137931000,USD,2023,FY,10-K,SEC EDGAR,2026-06-15
SDGR,revenue,2022-03-31,Q,48663000,USD,2023,Q1,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2022-06-30,Q,38469000,USD,2023,Q2,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2022-09-30,Q,36980000,USD,2023,Q3,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2022-12-31,A,180955000,USD,2024,FY,10-K,SEC EDGAR,2026-06-15
SDGR,revenue,2023-03-31,Q,64782000,USD,2024,Q1,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2023-06-30,Q,35189000,USD,2024,Q2,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2023-09-30,Q,42569000,USD,2024,Q3,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2023-12-31,A,216666000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
SDGR,revenue,2024-03-31,Q,36598000,USD,2025,Q1,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2024-06-30,Q,47334000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2024-09-30,Q,35290000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2024-12-31,A,207539000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
SDGR,revenue,2025-03-31,Q,59551000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2025-06-30,Q,54759000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2025-09-30,Q,54324000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
SDGR,revenue,2025-12-31,A,255869000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
SDGR,revenue,2026-03-31,Q,58587000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
TLN,eps,2013-12-31,A,-2.75,USD/shares,2015,FY,10-K,SEC EDGAR,2026-06-15
TLN,eps,2014-03-31,Q,-0.79,USD/shares,2015,FY,10-K,SEC EDGAR,2026-06-15
TLN,eps,2014-06-30,Q,0.16,USD/shares,2015,FY,10-K,SEC EDGAR,2026-06-15
TLN,eps,2014-09-30,Q,1.21,USD/shares,2015,FY,10-K,SEC EDGAR,2026-06-15
TLN,eps,2014-12-31,A,4.91,USD/shares,2015,FY,10-K,SEC EDGAR,2026-06-15
TLN,eps,2014-12-31,Q,4.33,USD/shares,2015,FY,10-K,SEC EDGAR,2026-06-15
TLN,eps,2015-03-31,Q,1.15,USD/shares,2016,Q1,10-Q,SEC EDGAR,2026-06-15
TLN,eps,2015-06-30,Q,0.26,USD/shares,2016,Q2,10-Q,SEC EDGAR,2026-06-15
TLN,eps,2015-09-30,Q,-3.12,USD/shares,2016,Q3,10-Q,SEC EDGAR,2026-06-15
TLN,eps,2015-12-31,A,-3.1,USD/shares,2015,FY,10-K,SEC EDGAR,2026-06-15
TLN,eps,2015-12-31,Q,-0.48,USD/shares,2015,FY,10-K,SEC EDGAR,2026-06-15
TLN,eps,2016-03-31,Q,1.17,USD/shares,2016,Q1,10-Q,SEC EDGAR,2026-06-15
TLN,eps,2016-06-30,Q,-0.02,USD/shares,2016,Q2,10-Q,SEC EDGAR,2026-06-15
TLN,eps,2016-09-30,Q,0.68,USD/shares,2016,Q3,10-Q,SEC EDGAR,2026-06-15
TLN,eps,2023-09-30,Q,-1.3,USD/shares,2024,Q3,10-Q,SEC EDGAR,2026-06-15
TLN,eps,2024-03-31,Q,4.84,USD/shares,2025,Q1,10-Q,SEC EDGAR,2026-06-15
TLN,eps,2024-06-30,Q,7.6,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
TLN,eps,2024-09-30,Q,3.16,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
TLN,eps,2024-12-31,A,17.67,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
TLN,eps,2025-03-31,Q,-2.94,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
TLN,eps,2025-06-30,Q,1.5,USD/shares,2025,Q2,10-Q,SEC EDGAR,2026-06-15
TLN,eps,2025-09-30,Q,4.25,USD/shares,2025,Q3,10-Q,SEC EDGAR,2026-06-15
TLN,eps,2025-12-31,A,-4.79,USD/shares,2025,FY,10-K,SEC EDGAR,2026-06-15
TLN,eps,2026-03-31,Q,1.33,USD/shares,2026,Q1,10-Q,SEC EDGAR,2026-06-15
TLN,revenue,2022-12-31,A,3209000000,USD,2024,FY,10-K,SEC EDGAR,2026-06-15
TLN,revenue,2023-09-30,Q,666000000,USD,2024,Q3,10-Q,SEC EDGAR,2026-06-15
TLN,revenue,2024-03-31,Q,416000000,USD,2025,Q1,10-Q,SEC EDGAR,2026-06-15
TLN,revenue,2024-06-30,Q,346000000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
TLN,revenue,2024-09-30,Q,459000000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
TLN,revenue,2024-12-31,A,1574000000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
TLN,revenue,2025-03-31,Q,654000000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
TLN,revenue,2025-06-30,Q,409000000,USD,2025,Q2,10-Q,SEC EDGAR,2026-06-15
TLN,revenue,2025-09-30,Q,697000000,USD,2025,Q3,10-Q,SEC EDGAR,2026-06-15
TLN,revenue,2025-12-31,A,2518000000,USD,2025,FY,10-K,SEC EDGAR,2026-06-15
TLN,revenue,2026-03-31,Q,1568000000,USD,2026,Q1,10-Q,SEC EDGAR,2026-06-15
VRSK,eps,2009-12-31,A,0.7,USD/shares,2011,FY,10-K,SEC EDGAR,2026-06-15
VRSK,eps,2010-03-31,Q,0.29,USD/shares,2011,Q1,10-Q,SEC EDGAR,2026-06-15
VRSK,eps,2010-06-30,Q,0.31,USD/shares,2011,Q2,10-Q,SEC EDGAR,2026-06-15
VRSK,eps,2010-09-30,Q,0.34,USD/shares,2011,Q3,10-Q,SEC EDGAR,2026-06-15
VRSK,eps,2010-12-31,A,1.3,USD/shares,2012,FY,10-K,SEC EDGAR,2026-06-15
VRSK,eps,2011-03-31,Q,0.37,USD/shares,2012,Q1,10-Q,SEC EDGAR,2026-06-15
VRSK,eps,2011-06-30,Q,0.38,USD/shares,2012,Q2,10-Q,SEC EDGAR,2026-06-15
